entity_id,trip_id,vehicle_id,vehicle_label,route_id,route_short_name,route_long_name,direction_id,trip_headsign,stop_sequence,stop_id,stop_name,stop_lat,stop_lon,arrival_time_local,arrival_delay_sec,departure_time_local,departure_delay_sec,scheduled_arrival_time,scheduled_departure_time,schedule_relationship,feed_header_timestamp_local
trip_update_AUTO49-03-1-260323-ba-1410,AUTO49-03-1-260323-ba-1410,78964,Autobuss 49,,,,,,,0299,Višķu iela 3,56.89776,24.21248,,,,0.0,,,0,2026-04-01T13:56:21+03:00
trip_update_AUTO49-05-1-260323-ab-1340,AUTO49-05-1-260323-ab-1340,79142,Autobuss 49,,,,,,,0344,Pērnavas iela,56.96601,24.14827,,,,144.0,,,0,2026-04-01T13:56:21+03:00
trip_update_AUTO49-05-1-260323-ba-1450,AUTO49-05-1-260323-ba-1450,79142,Autobuss 49,,,,,,,0299,Višķu iela 3,56.89776,24.21248,,,,0.0,,,0,2026-04-01T13:56:21+03:00
trip_update_AUTO49-07-1-260323-ab-1410,AUTO49-07-1-260323-ab-1410,69145,Autobuss 49,,,,,,,0026,Daudersala,57.00945,24.12489,,,,0.0,,,0,2026-04-01T13:56:21+03:00
trip_update_AUTO49-09-1-260323-ab-1450,AUTO49-09-1-260323-ab-1450,75750,Autobuss 49,,,,,,,0026,Daudersala,57.00945,24.12489,,,,0.0,,,0,2026-04-01T13:56:21+03:00
trip_update_AUTO49-09-1-260323-ba-1330,AUTO49-09-1-260323-ba-1330,75750,Autobuss 49,,,,,,,0157,Zemes iela,56.94246,24.19548,,,,163.0,,,0,2026-04-01T13:56:21+03:00
trip_update_AUTO50-01-1-260323-ab-1420,AUTO50-01-1-260323-ab-1420,78430,Autobuss 50,,,,,,,7749c,Abrenes iela,56.94607,24.13079,,,,0.0,,,0,2026-04-01T13:56:21+03:00
trip_update_AUTO50-01-1-260323-ba-1320,AUTO50-01-1-260323-ba-1320,78430,Autobuss 50,,,,,,,1496,Brīvības iela,56.95861,24.12709,,,,178.0,,,0,2026-04-01T13:56:21+03:00
trip_update_AUTO50-03-1-260323-ba-1400,AUTO50-03-1-260323-ba-1400,75598,Autobuss 50,,,,,,,1473,Acone,56.91503,24.29088,,,,0.0,,,0,2026-04-01T13:56:21+03:00
trip_update_AUTO50-05-1-260323-ab-1340,AUTO50-05-1-260323-ab-1340,78790,Autobuss 50,,,,,,,1492,A.Čaka iela,56.95458,24.13199,,,,124.0,,,0,2026-04-01T13:56:21+03:00
trip_update_AUTO50-05-1-260323-ba-1450,AUTO50-05-1-260323-ba-1450,78790,Autobuss 50,,,,,,,1473,Acone,56.91503,24.29088,,,,0.0,,,0,2026-04-01T13:56:21+03:00
trip_update_AUTO51-01-1-260323-ab-1440,AUTO51-01-1-260323-ab-1440,79284,Autobuss 51,,,,,,,7749a,Abrenes iela,56.94608,24.1302,,,,0.0,,,0,2026-04-01T13:56:21+03:00
trip_update_AUTO51-01-1-260323-ba-1350,AUTO51-01-1-260323-ba-1350,79284,Autobuss 51,,,,,,,5198,Liepiņas,56.9446,24.22103,,,,-51.0,,,0,2026-04-01T13:56:21+03:00
trip_update_AUTO51-03-1-260323-ab-1330,AUTO51-03-1-260323-ab-1330,79231,Autobuss 51,,,,,,,5342,A.Saharova iela,56.94603,24.20855,,,,225.0,,,0,2026-04-01T13:56:21+03:00
trip_update_AUTO51-03-1-260323-ba-1410,AUTO51-03-1-260323-ba-1410,79231,Autobuss 51,,,,,,,5406,Ulbroka,56.94052,24.2921,,,,0.0,,,0,2026-04-01T13:56:21+03:00
trip_update_AUTO51-04-1-260323-ab-1350,AUTO51-04-1-260323-ab-1350,79197,Autobuss 51,,,,,,,0079,Centrālā stacija,56.94607,24.1187,,,,9.0,,,0,2026-04-01T13:56:21+03:00
trip_update_AUTO51-04-1-260323-ba-1440,AUTO51-04-1-260323-ba-1440,79197,Autobuss 51,,,,,,,5406,Ulbroka,56.94052,24.2921,,,,0.0,,,0,2026-04-01T13:56:21+03:00
trip_update_AUTO51-06-1-260323-ab-1420,AUTO51-06-1-260323-ab-1420,78147,Autobuss 51,,,,,,,7749a,Abrenes iela,56.94608,24.1302,,,,0.0,,,0,2026-04-01T13:56:21+03:00
trip_update_AUTO51-06-1-260323-ba-1320,AUTO51-06-1-260323-ba-1320,78147,Autobuss 51,,,,,,,0078,Centrāltirgus,56.94572,24.11878,,,,126.0,,,0,2026-04-01T13:56:21+03:00
trip_update_AUTO52-02-1-260323-ab-1430,AUTO52-02-1-260323-ab-1430,78528,Autobuss 52,,,,,,,7749a,Abrenes iela,56.94608,24.1302,,,,0.0,,,0,2026-04-01T13:56:21+03:00
trip_update_AUTO52-02-1-260323-ba-1340,AUTO52-02-1-260323-ba-1340,78528,Autobuss 52,,,,,,,0308,Itas Kozakevičas iela,56.95101,24.17224,,,,107.0,,,0,2026-04-01T13:56:21+03:00
trip_update_AUTO52-03-1-260323-ab-1450,AUTO52-03-1-260323-ab-1450,79262,Autobuss 52,,,,,,,7749a,Abrenes iela,56.94608,24.1302,,,,0.0,,,0,2026-04-01T13:56:21+03:00
trip_update_AUTO52-03-1-260323-ba-1400,AUTO52-03-1-260323-ba-1400,79262,Autobuss 52,,,,,,,7978,Pļavnieku kapi,56.93494,24.22073,,,,0.0,,,0,2026-04-01T13:56:21+03:00
trip_update_AUTO52-05-1-260323-ab-1340,AUTO52-05-1-260323-ab-1340,79120,Autobuss 52,,,,,,,5090,Daugavas stadions,56.95328,24.15477,,,,152.0,,,0,2026-04-01T13:56:21+03:00
trip_update_AUTO52-05-1-260323-ba-1430,AUTO52-05-1-260323-ba-1430,79120,Autobuss 52,,,,,,,7978,Pļavnieku kapi,56.93494,24.22073,,,,0.0,,,0,2026-04-01T13:56:21+03:00
trip_update_AUTO52-07-1-260323-ab-1410,AUTO52-07-1-260323-ab-1410,78909,Autobuss 52,,,,,,,7749a,Abrenes iela,56.94608,24.1302,,,,0.0,,,0,2026-04-01T13:56:21+03:00
trip_update_AUTO52-07-1-260323-ba-1450,AUTO52-07-1-260323-ba-1450,78909,Autobuss 52,,,,,,,7978,Pļavnieku kapi,56.93494,24.22073,,,,0.0,,,0,2026-04-01T13:56:21+03:00
trip_update_AUTO53-01-1-260126-ab-1410,AUTO53-01-1-260126-ab-1410,69722,Autobuss 53,riga_bus_53,53,Esplanāde - Zolitūde,0.0,Zolitūde,1.0,0194,Esplanāde,56.95347,24.11597,,,,85.0,14:07:00,14:08:00,0,2026-04-01T13:56:21+03:00
trip_update_AUTO53-01-1-260126-ba-1330,AUTO53-01-1-260126-ba-1330,69722,Autobuss 53,riga_bus_53,53,Esplanāde - Zolitūde,1.0,Esplanāde,16.0,1548,Melnsila iela,56.94357,24.06903,,,,205.0,13:54:00,13:54:00,0,2026-04-01T13:56:21+03:00
trip_update_AUTO53-01-1-260126-ba-1450,AUTO53-01-1-260126-ba-1450,69722,Autobuss 53,riga_bus_53,53,Esplanāde - Zolitūde,1.0,Esplanāde,2.0,1435a,Zolitūdes D/P,56.94823,24.02459,,,,0.0,14:53:00,14:53:00,0,2026-04-01T13:56:21+03:00
trip_update_AUTO53-03-1-260126-ab-1430,AUTO53-03-1-260126-ab-1430,69681,Autobuss 53,riga_bus_53,53,Esplanāde - Zolitūde,0.0,Zolitūde,1.0,0194,Esplanāde,56.95347,24.11597,,,,0.0,14:27:00,14:28:00,0,2026-04-01T13:56:21+03:00
trip_update_AUTO53-03-1-260126-ba-1350,AUTO53-03-1-260126-ba-1350,69681,Autobuss 53,riga_bus_53,53,Esplanāde - Zolitūde,1.0,Esplanāde,5.0,1440,Imantas stacija,56.94966,23.9998,,,,-49.0,13:57:00,13:57:00,0,2026-04-01T13:56:21+03:00
trip_update_AUTO53-04-1-260126-ab-1330,AUTO53-04-1-260126-ab-1330,69494,Autobuss 53,riga_bus_53,53,Esplanāde - Zolitūde,0.0,Zolitūde,16.0,1439,Imantas stacija,56.94956,24.00122,,,,102.0,13:55:00,13:55:00,0,2026-04-01T13:56:21+03:00
trip_update_AUTO53-04-1-260126-ab-1450,AUTO53-04-1-260126-ab-1450,69494,Autobuss 53,riga_bus_53,53,Esplanāde - Zolitūde,0.0,Zolitūde,1.0,0194,Esplanāde,56.95347,24.11597,,,,0.0,14:47:00,14:48:00,0,2026-04-01T13:56:21+03:00
trip_update_AUTO53-04-1-260126-ba-1410,AUTO53-04-1-260126-ba-1410,69494,Autobuss 53,riga_bus_53,53,Esplanāde - Zolitūde,1.0,Esplanāde,2.0,1435a,Zolitūdes D/P,56.94823,24.02459,,,,0.0,14:13:00,14:13:00,0,2026-04-01T13:56:21+03:00
trip_update_AUTO53-06-1-260126-ab-1350,AUTO53-06-1-260126-ab-1350,69439,Autobuss 53,riga_bus_53,53,Esplanāde - Zolitūde,0.0,Zolitūde,2.0,0610,Nacionālais teātris,56.95377,24.10646,,,,361.0,13:51:00,13:51:00,0,2026-04-01T13:56:21+03:00
trip_update_AUTO53-06-1-260126-ba-1430,AUTO53-06-1-260126-ba-1430,69439,Autobuss 53,riga_bus_53,53,Esplanāde - Zolitūde,1.0,Esplanāde,2.0,1435a,Zolitūdes D/P,56.94823,24.02459,,,,0.0,14:33:00,14:33:00,0,2026-04-01T13:56:21+03:00
trip_update_AUTO54-03-1-260323-ab-1420,AUTO54-03-1-260323-ab-1420,61468,Autobuss 54,,,,,,,3037,Botāniskais dārzs/Rīgas Stradiņa universitāte,56.95127,24.05369,,,,0.0,,,0,2026-04-01T13:56:21+03:00
trip_update_AUTO54-03-1-260323-ba-1400,AUTO54-03-1-260323-ba-1400,61468,Autobuss 54,,,,,,,1136,Voleri,57.00378,24.08711,,,,0.0,,,0,2026-04-01T13:56:21+03:00
trip_update_AUTO54-03-1-260323-ba-1450,AUTO54-03-1-260323-ba-1450,61468,Autobuss 54,,,,,,,1136,Voleri,57.00378,24.08711,,,,0.0,,,0,2026-04-01T13:56:21+03:00
trip_update_AUTO55-01-1-260323-ab-1320,AUTO55-01-1-260323-ab-1320,78082,Autobuss 55,,,,,,,5189,Lamberti,56.91755,24.02548,,,,277.0,,,0,2026-04-01T13:56:21+03:00
trip_update_AUTO55-01-1-260323-ba-1420,AUTO55-01-1-260323-ba-1420,78082,Autobuss 55,,,,,,,4999,Mūzikas un mākslas skola,56.88218,23.93454,,,,0.0,,,0,2026-04-01T13:56:21+03:00
trip_update_AUTO55-02-1-260323-ab-1420,AUTO55-02-1-260323-ab-1420,79153,Autobuss 55,,,,,,,7749b,Abrenes iela,56.94607,24.13052,,,,0.0,,,0,2026-04-01T13:56:21+03:00
trip_update_AUTO55-02-1-260323-ba-1320,AUTO55-02-1-260323-ba-1320,79153,Autobuss 55,,,,,,,5185,Nacionālā bibliotēka,56.94244,24.09702,,,,91.0,,,0,2026-04-01T13:56:21+03:00
trip_update_AUTO56-01-1-260129-acb-1300,AUTO56-01-1-260129-acb-1300,67013,Autobuss 56,riga_bus_56,56,Daugavgrīva - Ziepniekkalns,0.0,Ziepniekkalns,42.0,1546,Kauguru iela,56.93618,24.04649,,,,372.0,13:50:00,13:50:00,0,2026-04-01T13:56:21+03:00
trip_update_AUTO56-01-1-260129-bca-1430,AUTO56-01-1-260129-bca-1430,67013,Autobuss 56,riga_bus_56,56,Daugavgrīva - Ziepniekkalns,1.0,Daugavgrīva,1.0,1341,Ziepniekkalna D/P,56.90238,24.10252,,,,0.0,14:21:00,14:34:00,0,2026-04-01T13:56:21+03:00
trip_update_AUTO56-02-1-260129-acb-1410,AUTO56-02-1-260129-acb-1410,67133,Autobuss 56,riga_bus_56,56,Daugavgrīva - Ziepniekkalns,0.0,Ziepniekkalns,1.0,1162,Daugavgrīvas D/P,57.03581,24.01737,,,,0.0,13:55:00,14:07:00,0,2026-04-01T13:56:21+03:00
trip_update_AUTO56-02-1-260129-bca-1230,AUTO56-02-1-260129-bca-1230,67133,Autobuss 56,riga_bus_56,56,Daugavgrīva - Ziepniekkalns,1.0,Daugavgrīva,55.0,1160,Zvīņu iela,57.03849,24.02439,,,,270.0,13:52:00,13:52:00,0,2026-04-01T13:56:21+03:00
trip_update_AUTO56-03-1-260129-bca-1330,AUTO56-03-1-260129-bca-1330,67144,Autobuss 56,riga_bus_56,56,Daugavgrīva - Ziepniekkalns,1.0,Daugavgrīva,14.0,1114,Āgenskalna tirgus,56.93585,24.07098,,,,11.0,13:56:00,13:56:00,0,2026-04-01T13:56:21+03:00
trip_update_AUTO58-01-1-260323-ab-1430,AUTO58-01-1-260323-ab-1430,79338,Autobuss 58,,,,,,,0499,Vaidavas iela,56.96208,24.17614,,,,0.0,,,0,2026-04-01T13:56:21+03:00
trip_update_AUTO58-01-1-260323-ba-1350,AUTO58-01-1-260323-ba-1350,79338,Autobuss 58,,,,,,,0254,Martas Rinkas iela,57.03446,24.1024,,,,80.0,,,0,2026-04-01T13:56:21+03:00
trip_update_AUTO58-02-1-260323-ab-1330,AUTO58-02-1-260323-ab-1330,78781,Autobuss 58,,,,,,,0255,"Kultūras pils ""Ziemeļblāzma""",57.03509,24.10036,,,,130.0,,,0,2026-04-01T13:56:21+03:00
trip_update_AUTO58-02-1-260323-ba-1420,AUTO58-02-1-260323-ba-1420,78781,Autobuss 58,,,,,,,0088,Vecmīlgrāvja D/P,57.04198,24.08883,,,,0.0,,,0,2026-04-01T13:56:21+03:00
trip_update_AUTO58-03-1-260323-ab-1400,AUTO58-03-1-260323-ab-1400,78975,Autobuss 58,,,,,,,0499,Vaidavas iela,56.96208,24.17614,,,,180.0,,,0,2026-04-01T13:56:21+03:00
trip_update_AUTO58-03-1-260323-ba-1320,AUTO58-03-1-260323-ba-1320,78975,Autobuss 58,,,,,,,0445,Gustava Zemgala gatve,56.96253,24.17099,,,,480.0,,,0,2026-04-01T13:56:21+03:00
trip_update_AUTO58-03-1-260323-ba-1450,AUTO58-03-1-260323-ba-1450,78975,Autobuss 58,,,,,,,0088,Vecmīlgrāvja D/P,57.04198,24.08883,,,,0.0,,,0,2026-04-01T13:56:21+03:00
trip_update_AUTO6-01-1-260323-ab-1410,AUTO6-01-1-260323-ab-1410,79077,Autobuss 6,,,,,,,7749,Abrenes iela,56.9461,24.12994,,,,0.0,,,0,2026-04-01T13:56:21+03:00
trip_update_AUTO6-02-1-260323-ab-1440,AUTO6-02-1-260323-ab-1440,79131,Autobuss 6,,,,,,,7749,Abrenes iela,56.9461,24.12994,,,,0.0,,,0,2026-04-01T13:56:21+03:00
trip_update_AUTO6-02-1-260323-ba-1330,AUTO6-02-1-260323-ba-1330,79131,Autobuss 6,,,,,,,0098,Daugavas stadions,56.95332,24.15537,,,,50.0,,,0,2026-04-01T13:56:21+03:00
trip_update_AUTO6-03-1-260323-ab-1310,AUTO6-03-1-260323-ab-1310,74766,Autobuss 6,,,,,,,9118,Biķeri,56.9527,24.25583,,0.0,,,,,0,2026-04-01T13:56:21+03:00
trip_update_AUTO6-03-1-260323-ba-1400,AUTO6-03-1-260323-ba-1400,74766,Autobuss 6,,,,,,,9118,Biķeri,56.9527,24.25583,,,,0.0,,,0,2026-04-01T13:56:21+03:00
trip_update_AUTO6-04-1-260323-ab-1350,AUTO6-04-1-260323-ab-1350,74722,Autobuss 6,,,,,,,2021,Matīsa iela,56.96,24.13012,,,,116.0,,,0,2026-04-01T13:56:21+03:00
trip_update_AUTO6-04-1-260323-ba-1430,AUTO6-04-1-260323-ba-1430,74722,Autobuss 6,,,,,,,9118,Biķeri,56.9527,24.25583,,,,0.0,,,0,2026-04-01T13:56:21+03:00
trip_update_AUTO60-01-1-241021-ab-1410,AUTO60-01-1-241021-ab-1410,77642,Autobuss 60,riga_bus_60,60,Ķengarags - Ziepniekkalns,0.0,Ziepniekkalns,1.0,0198,Ķengaraga iela,56.91887,24.17329,,,,102.0,14:06:00,14:06:00,0,2026-04-01T13:56:21+03:00
trip_update_AUTO60-01-1-241021-ba-1340,AUTO60-01-1-241021-ba-1340,77642,Autobuss 60,riga_bus_60,60,Ķengarags - Ziepniekkalns,1.0,Ķengarags,10.0,1330,Priekules iela,56.90427,24.13025,,,,162.0,13:54:00,13:54:00,0,2026-04-01T13:56:21+03:00
trip_update_AUTO60-01-1-241021-ba-1440,AUTO60-01-1-241021-ba-1440,77642,Autobuss 60,riga_bus_60,60,Ķengarags - Ziepniekkalns,1.0,Ķengarags,1.0,1341,Ziepniekkalna D/P,56.90238,24.10252,,,,0.0,14:28:00,14:40:00,0,2026-04-01T13:56:21+03:00
trip_update_AUTO60-02-1-241021-ab-1340,AUTO60-02-1-241021-ab-1340,77511,Autobuss 60,riga_bus_60,60,Ķengarags - Ziepniekkalns,0.0,Ziepniekkalns,11.0,1339,Ziepniekkalna vidusskola,56.90013,24.0925,,,,130.0,13:54:00,13:54:00,0,2026-04-01T13:56:21+03:00
trip_update_AUTO60-02-1-241021-ab-1440,AUTO60-02-1-241021-ab-1440,77511,Autobuss 60,riga_bus_60,60,Ķengarags - Ziepniekkalns,0.0,Ziepniekkalns,1.0,0198,Ķengaraga iela,56.91887,24.17329,,,,0.0,14:36:00,14:36:00,0,2026-04-01T13:56:21+03:00
trip_update_AUTO60-02-1-241021-ba-1410,AUTO60-02-1-241021-ba-1410,77511,Autobuss 60,riga_bus_60,60,Ķengarags - Ziepniekkalns,1.0,Ķengarags,1.0,1341,Ziepniekkalna D/P,56.90238,24.10252,,,,0.0,13:58:00,14:10:00,0,2026-04-01T13:56:21+03:00
trip_update_AUTO63-03-1-260323-ab-1440,AUTO63-03-1-260323-ab-1440,77631,Autobuss 63,,,,,,,8030,Mežciems,56.97074,24.2428,,,,0.0,,,0,2026-04-01T13:56:21+03:00
trip_update_AUTO7-01-1-260323-ab-1410,AUTO7-01-1-260323-ab-1410,68248,Autobuss 7,,,,,,,7749b,Abrenes iela,56.94607,24.13052,,,,0.0,,,0,2026-04-01T13:56:21+03:00
trip_update_AUTO7-01-1-260323-ba-1330,AUTO7-01-1-260323-ba-1330,68248,Autobuss 7,,,,,,,1251a,Autoosta,56.94639,24.11635,,,,82.0,,,0,2026-04-01T13:56:21+03:00
trip_update_AUTO7-01-1-260323-ba-1450,AUTO7-01-1-260323-ba-1450,68248,Autobuss 7,,,,,,,5390,Stīpnieki,56.91641,24.01158,,,,0.0,,,0,2026-04-01T13:56:21+03:00
trip_update_AUTO7-02-1-260323-ab-1330,AUTO7-02-1-260323-ab-1330,68814,Autobuss 7,,,,,,,0010,Brūkleņu iela,56.92261,24.05276,,,,-56.0,,,0,2026-04-01T13:56:21+03:00
trip_update_AUTO7-02-1-260323-ab-1450,AUTO7-02-1-260323-ab-1450,68814,Autobuss 7,,,,,,,7749b,Abrenes iela,56.94607,24.13052,,,,0.0,,,0,2026-04-01T13:56:21+03:00
trip_update_AUTO7-02-1-260323-ba-1410,AUTO7-02-1-260323-ba-1410,68814,Autobuss 7,,,,,,,5390,Stīpnieki,56.91641,24.01158,,,,0.0,,,0,2026-04-01T13:56:21+03:00
trip_update_AUTO8-01-1-260323-ab-1430,AUTO8-01-1-260323-ab-1430,69243,Autobuss 8,,,,,,,1028,Stacijas laukums,56.94764,24.11885,,,,0.0,,,0,2026-04-01T13:56:21+03:00
trip_update_AUTO8-01-1-260323-ba-1340,AUTO8-01-1-260323-ba-1340,69243,Autobuss 8,,,,,,,1425,Rucavas iela,56.93929,24.03054,,,,-21.0,,,0,2026-04-01T13:56:21+03:00
trip_update_AUTO8-02-1-260323-ab-1450,AUTO8-02-1-260323-ab-1450,65263,Autobuss 8,,,,,,,1028,Stacijas laukums,56.94764,24.11885,,,,0.0,,,0,2026-04-01T13:56:21+03:00
trip_update_AUTO8-02-1-260323-ba-1420,AUTO8-02-1-260323-ba-1420,65263,Autobuss 8,,,,,,,1435a,Zolitūdes D/P,56.94823,24.02459,,,,0.0,,,0,2026-04-01T13:56:21+03:00
trip_update_AUTO8-03-1-260323-ab-1400,AUTO8-03-1-260323-ab-1400,68390,Autobuss 8,,,,,,,1028,Stacijas laukums,56.94764,24.11885,,,,193.0,,,0,2026-04-01T13:56:21+03:00
trip_update_AUTO8-03-1-260323-ba-1320,AUTO8-03-1-260323-ba-1320,68390,Autobuss 8,,,,,,,1028,Stacijas laukums,56.94764,24.11885,,193.0,,,,,0,2026-04-01T13:56:21+03:00
trip_update_AUTO8-03-1-260323-ba-1440,AUTO8-03-1-260323-ba-1440,68390,Autobuss 8,,,,,,,1435a,Zolitūdes D/P,56.94823,24.02459,,,,0.0,,,0,2026-04-01T13:56:21+03:00
trip_update_AUTO9-02-1-260323-ba-1340,AUTO9-02-1-260323-ba-1340,71236,Autobuss 9,,,,,,,9105,Čiekurkalna 3.šķērslīnija,56.9873,24.16711,,,,82.0,,,0,2026-04-01T13:56:21+03:00
trip_update_AUTO9-03-1-260323-ab-1330,AUTO9-03-1-260323-ab-1330,77533,Autobuss 9,,,,,,,0028,Čiekurkalna 8. šķērslīnija,56.98322,24.18106,,,,248.0,,,0,2026-04-01T13:56:21+03:00
trip_update_AUTO9-03-1-260323-ba-1410,AUTO9-03-1-260323-ba-1410,77533,Autobuss 9,,,,,,,0291,Mežaparks / ZOO,57.00487,24.15652,,,,0.0,,,0,2026-04-01T13:56:21+03:00
trip_update_AUTO9-04-1-260323-ab-1410,AUTO9-04-1-260323-ab-1410,71193,Autobuss 9,,,,,,,7749,Abrenes iela,56.9461,24.12994,,,,0.0,,,0,2026-04-01T13:56:21+03:00
trip_update_AUTO9-04-1-260323-ba-1450,AUTO9-04-1-260323-ba-1450,71193,Autobuss 9,,,,,,,0291,Mežaparks / ZOO,57.00487,24.15652,,,,0.0,,,0,2026-04-01T13:56:21+03:00
trip_update_TRAM1-01-1-250901-ab-1400,TRAM1-01-1-250901-ab-1400,57201,Tramvajs 1,riga_tram_1,1,Imanta - Jugla,0.0,Jugla,1.0,3031,Imanta,56.96615,24.00822,,,,0.0,13:47:00,14:01:00,0,2026-04-01T13:56:21+03:00
trip_update_TRAM1-03-1-250901-ab-1410,TRAM1-03-1-250901-ab-1410,30571,Tramvajs 1,riga_tram_1,1,Imanta - Jugla,0.0,Jugla,1.0,3031,Imanta,56.96615,24.00822,,,,0.0,13:58:00,14:12:00,0,2026-04-01T13:56:21+03:00
trip_update_TRAM1-03-1-250901-ba-1300,TRAM1-03-1-250901-ba-1300,30571,Tramvajs 1,riga_tram_1,1,Imanta - Jugla,1.0,Imanta,33.0,3050,Bebru iela,56.95692,24.03484,,,,322.0,13:51:00,13:51:00,0,2026-04-01T13:56:21+03:00
trip_update_TRAM1-05-1-250901-ab-1420,TRAM1-05-1-250901-ab-1420,58501,Tramvajs 1,riga_tram_1,1,Imanta - Jugla,0.0,Jugla,1.0,3031,Imanta,56.96615,24.00822,,,,0.0,14:07:00,14:22:00,0,2026-04-01T13:56:21+03:00
trip_update_TRAM1-05-1-250901-ba-1310,TRAM1-05-1-250901-ba-1310,58501,Tramvajs 1,riga_tram_1,1,Imanta - Jugla,1.0,Imanta,29.0,3046,Mārtiņa iela,56.94812,24.07248,,,,288.0,13:53:00,13:53:00,0,2026-04-01T13:56:21+03:00
trip_update_TRAM1-07-1-250901-ab-1430,TRAM1-07-1-250901-ab-1430,57136,Tramvajs 1,riga_tram_1,1,Imanta - Jugla,0.0,Jugla,1.0,3031,Imanta,56.96615,24.00822,,,,0.0,14:16:00,14:32:00,0,2026-04-01T13:56:21+03:00
trip_update_TRAM1-07-1-250901-ba-1320,TRAM1-07-1-250901-ba-1320,57136,Tramvajs 1,riga_tram_1,1,Imanta - Jugla,1.0,Imanta,24.0,3013,Nacionālā bibliotēka,56.94156,24.09498,,,,158.0,13:54:00,13:54:00,0,2026-04-01T13:56:21+03:00
trip_update_TRAM1-09-1-250901-ab-1440,TRAM1-09-1-250901-ab-1440,57180,Tramvajs 1,riga_tram_1,1,Imanta - Jugla,0.0,Jugla,1.0,3031,Imanta,56.96615,24.00822,,,,0.0,14:27:00,14:42:00,0,2026-04-01T13:56:21+03:00
trip_update_TRAM1-09-1-250901-ba-1330,TRAM1-09-1-250901-ba-1330,57180,Tramvajs 1,riga_tram_1,1,Imanta - Jugla,1.0,Imanta,18.0,3123,Ģertrūdes iela,56.95459,24.12803,,,,175.0,13:54:00,13:54:00,0,2026-04-01T13:56:21+03:00
trip_update_TRAM1-11-1-250901-ab-1450,TRAM1-11-1-250901-ab-1450,32091,Tramvajs 1,riga_tram_1,1,Imanta - Jugla,0.0,Jugla,1.0,3031,Imanta,56.96615,24.00822,,,,0.0,14:38:00,14:51:00,0,2026-04-01T13:56:21+03:00
trip_update_TRAM1-11-1-250901-ba-1340,TRAM1-11-1-250901-ba-1340,32091,Tramvajs 1,riga_tram_1,1,Imanta - Jugla,1.0,Imanta,11.0,3116,Gustava Zemgala gatve,56.97365,24.16609,,,,-11.0,13:54:00,13:54:00,0,2026-04-01T13:56:21+03:00
trip_update_TRAM1-13-1-250901-ba-1350,TRAM1-13-1-250901-ba-1350,58545,Tramvajs 1,riga_tram_1,1,Imanta - Jugla,1.0,Imanta,6.0,3111,Alfa,56.98433,24.20267,,,,12.0,13:56:00,13:56:00,0,2026-04-01T13:56:21+03:00
trip_update_TRAM1-14-1-250901-ba-1400,TRAM1-14-1-250901-ba-1400,30144,Tramvajs 1,riga_tram_1,1,Imanta - Jugla,1.0,Imanta,1.0,3106,Jugla,56.98973,24.24057,,,,0.0,13:51:00,14:01:00,0,2026-04-01T13:56:21+03:00
trip_update_TRAM1-16-1-250901-ab-1300,TRAM1-16-1-250901-ab-1300,35294,Tramvajs 1,riga_tram_1,1,Imanta - Jugla,0.0,Jugla,37.0,3146,Jugla,56.98977,24.24152,,0.0,,,13:58:00,13:58:00,0,2026-04-01T13:56:21+03:00
trip_update_TRAM1-16-1-250901-ba-1410,TRAM1-16-1-250901-ba-1410,35294,Tramvajs 1,riga_tram_1,1,Imanta - Jugla,1.0,Imanta,1.0,3106,Jugla,56.98973,24.24057,,,,0.0,14:00:00,14:11:00,0,2026-04-01T13:56:21+03:00
trip_update_TRAM1-18-1-250901-ab-1310,TRAM1-18-1-250901-ab-1310,58523,Tramvajs 1,riga_tram_1,1,Imanta - Jugla,0.0,Jugla,26.0,3135,VEF,56.97148,24.16104,,,,171.0,13:54:00,13:54:00,0,2026-04-01T13:56:21+03:00
trip_update_TRAM1-18-1-250901-ba-1420,TRAM1-18-1-250901-ba-1420,58523,Tramvajs 1,riga_tram_1,1,Imanta - Jugla,1.0,Imanta,1.0,3106,Jugla,56.98973,24.24057,,,,0.0,14:11:00,14:21:00,0,2026-04-01T13:56:21+03:00
trip_update_TRAM1-20-1-250901-ab-1320,TRAM1-20-1-250901-ab-1320,57093,Tramvajs 1,riga_tram_1,1,Imanta - Jugla,0.0,Jugla,22.0,3131,Tallinas iela,56.96079,24.14045,,,,36.0,13:57:00,13:57:00,0,2026-04-01T13:56:21+03:00
trip_update_TRAM1-20-1-250901-ba-1430,TRAM1-20-1-250901-ba-1430,57093,Tramvajs 1,riga_tram_1,1,Imanta - Jugla,1.0,Imanta,1.0,3106,Jugla,56.98973,24.24057,,,,0.0,14:20:00,14:31:00,0,2026-04-01T13:56:21+03:00
trip_update_TRAM1-24-1-250901-ab-1340,TRAM1-24-1-250901-ab-1340,58022,Tramvajs 1,riga_tram_1,1,Imanta - Jugla,0.0,Jugla,11.0,3041,Nometņu iela,56.94341,24.07707,,,,-2.0,13:58:00,13:58:00,0,2026-04-01T13:56:21+03:00
trip_update_TRAM1-24-1-250901-ba-1450,TRAM1-24-1-250901-ba-1450,58022,Tramvajs 1,riga_tram_1,1,Imanta - Jugla,1.0,Imanta,1.0,3106,Jugla,56.98973,24.24057,,,,0.0,14:41:00,14:50:00,0,2026-04-01T13:56:21+03:00
