entity_id,trip_id,vehicle_id,vehicle_label,route_id,route_short_name,route_long_name,direction_id,trip_headsign,stop_sequence,stop_id,stop_name,stop_lat,stop_lon,arrival_time_local,arrival_delay_sec,departure_time_local,departure_delay_sec,scheduled_arrival_time,scheduled_departure_time,schedule_relationship,feed_header_timestamp_local
trip_update_AUTO29-02-1-260323-acb-1350,AUTO29-02-1-260323-acb-1350,,,,,,,,,8030,Mežciems,56.97074,24.2428,2026-04-01T13:50:00+03:00,,2026-04-01T13:50:00+03:00,,,,0,2026-04-01T13:56:21+03:00
trip_update_AUTO29-02-1-260323-acb-1350,AUTO29-02-1-260323-acb-1350,,,,,,,,,0061,Brīvības gatve,56.98856,24.23747,2026-04-01T14:01:00+03:00,,2026-04-01T14:01:00+03:00,,,,0,2026-04-01T13:56:21+03:00
trip_update_AUTO29-03-1-260323-acb-1430,AUTO29-03-1-260323-acb-1430,77522,Autobuss 29,,,,,,,8030,Mežciems,56.97074,24.2428,2026-04-01T14:30:00+03:00,,2026-04-01T14:30:00+03:00,,,,0,2026-04-01T13:56:21+03:00
trip_update_AUTO29-03-1-260323-acb-1430,AUTO29-03-1-260323-acb-1430,77522,Autobuss 29,,,,,,,0061,Brīvības gatve,56.98856,24.23747,2026-04-01T14:41:00+03:00,,2026-04-01T14:41:00+03:00,,,,0,2026-04-01T13:56:21+03:00
trip_update_AUTO29-03-1-260323-bca-1320,AUTO29-03-1-260323-bca-1320,77522,Autobuss 29,,,,,,,1612,Ādažu iela,57.01317,24.25966,2026-04-01T13:58:10+03:00,,2026-04-01T13:58:10+03:00,,,,0,2026-04-01T13:56:21+03:00
trip_update_AUTO29-03-1-260323-bca-1320,AUTO29-03-1-260323-bca-1320,77522,Autobuss 29,,,,,,,0181,Juglas iela,56.98996,24.24245,2026-04-01T14:05:10+03:00,,2026-04-01T14:05:10+03:00,,,,0,2026-04-01T13:56:21+03:00
trip_update_AUTO29-04-1-260323-bca-1350,AUTO29-04-1-260323-bca-1350,77566,Autobuss 29,,,,,,,0282,Melīdas iela,57.03157,24.10997,2026-04-01T13:57:19+03:00,,2026-04-01T13:57:19+03:00,,,,0,2026-04-01T13:56:21+03:00
trip_update_AUTO29-04-1-260323-bca-1350,AUTO29-04-1-260323-bca-1350,77566,Autobuss 29,,,,,,,0181,Juglas iela,56.98996,24.24245,2026-04-01T14:40:19+03:00,,2026-04-01T14:40:19+03:00,,,,0,2026-04-01T13:56:21+03:00
trip_update_AUTO3-01-1-260323-ab-1420,AUTO3-01-1-260323-ab-1420,69428,Autobuss 3,,,,,,,1162,Daugavgrīvas D/P,57.03581,24.01737,2026-04-01T14:23:00+03:00,,2026-04-01T14:23:00+03:00,,,,0,2026-04-01T13:56:21+03:00
trip_update_AUTO3-01-1-260323-ab-1420,AUTO3-01-1-260323-ab-1420,69428,Autobuss 3,,,,,,,5185,Nacionālā bibliotēka,56.94244,24.09702,2026-04-01T14:55:00+03:00,,2026-04-01T14:55:00+03:00,,,,0,2026-04-01T13:56:21+03:00
trip_update_AUTO3-01-1-260323-ba-1300,AUTO3-01-1-260323-ba-1300,69428,Autobuss 3,,,,,,,1150,Silikātu iela,57.02871,24.04649,2026-04-01T13:55:57+03:00,,2026-04-01T13:55:57+03:00,,,,0,2026-04-01T13:56:21+03:00
trip_update_AUTO3-03-1-260323-ab-1440,AUTO3-03-1-260323-ab-1440,68880,Autobuss 3,,,,,,,1162,Daugavgrīvas D/P,57.03581,24.01737,2026-04-01T14:40:00+03:00,,2026-04-01T14:40:00+03:00,,,,0,2026-04-01T13:56:21+03:00
trip_update_AUTO3-03-1-260323-ba-1310,AUTO3-03-1-260323-ba-1310,68880,Autobuss 3,,,,,,,0612,Kliņģeru iela,56.95329,24.07043,2026-04-01T13:58:14+03:00,,2026-04-01T13:58:14+03:00,,,,0,2026-04-01T13:56:21+03:00
trip_update_AUTO3-05-1-260323-ba-1340,AUTO3-05-1-260323-ba-1340,68204,Autobuss 3,,,,,,,0098,Daugavas stadions,56.95332,24.15537,2026-04-01T13:56:10+03:00,,2026-04-01T13:56:10+03:00,,,,0,2026-04-01T13:56:21+03:00
trip_update_AUTO3-05-1-260323-ba-1340,AUTO3-05-1-260323-ba-1340,68204,Autobuss 3,,,,,,,0145,Ģertrūdes iela,56.95676,24.12194,2026-04-01T14:09:10+03:00,,2026-04-01T14:09:10+03:00,,,,0,2026-04-01T13:56:21+03:00
trip_update_AUTO3-05-1-260323-ba-1340,AUTO3-05-1-260323-ba-1340,68204,Autobuss 3,,,,,,,0075,Centrālā stacija,56.94847,24.11772,2026-04-01T14:15:10+03:00,,2026-04-01T14:15:10+03:00,,,,0,2026-04-01T13:56:21+03:00
trip_update_AUTO3-05-1-260323-ba-1340,AUTO3-05-1-260323-ba-1340,68204,Autobuss 3,,,,,,,1025,13.janvāra iela,56.94562,24.11349,2026-04-01T14:17:10+03:00,,2026-04-01T14:17:10+03:00,,,,0,2026-04-01T13:56:21+03:00
trip_update_AUTO3-05-1-260323-ba-1340,AUTO3-05-1-260323-ba-1340,68204,Autobuss 3,,,,,,,5186,Nacionālā bibliotēka,56.94183,24.09516,2026-04-01T14:21:10+03:00,,2026-04-01T14:21:10+03:00,,,,0,2026-04-01T13:56:21+03:00
trip_update_AUTO3-07-1-260323-ba-1350,AUTO3-07-1-260323-ba-1350,69679,Autobuss 3,,,,,,,5141,Ilūkstes iela,56.9481,24.1943,2026-04-01T13:56:29+03:00,,2026-04-01T13:56:29+03:00,,,,0,2026-04-01T13:56:21+03:00
trip_update_AUTO3-07-1-260323-ba-1350,AUTO3-07-1-260323-ba-1350,69679,Autobuss 3,,,,,,,0098,Daugavas stadions,56.95332,24.15537,2026-04-01T14:02:29+03:00,,2026-04-01T14:02:29+03:00,,,,0,2026-04-01T13:56:21+03:00
trip_update_AUTO3-07-1-260323-ba-1350,AUTO3-07-1-260323-ba-1350,69679,Autobuss 3,,,,,,,0145,Ģertrūdes iela,56.95676,24.12194,2026-04-01T14:15:29+03:00,,2026-04-01T14:15:29+03:00,,,,0,2026-04-01T13:56:21+03:00
trip_update_AUTO3-07-1-260323-ba-1350,AUTO3-07-1-260323-ba-1350,69679,Autobuss 3,,,,,,,0075,Centrālā stacija,56.94847,24.11772,2026-04-01T14:21:29+03:00,,2026-04-01T14:21:29+03:00,,,,0,2026-04-01T13:56:21+03:00
trip_update_AUTO3-07-1-260323-ba-1350,AUTO3-07-1-260323-ba-1350,69679,Autobuss 3,,,,,,,1025,13.janvāra iela,56.94562,24.11349,2026-04-01T14:23:29+03:00,,2026-04-01T14:23:29+03:00,,,,0,2026-04-01T13:56:21+03:00
trip_update_AUTO3-07-1-260323-ba-1350,AUTO3-07-1-260323-ba-1350,69679,Autobuss 3,,,,,,,5186,Nacionālā bibliotēka,56.94183,24.09516,2026-04-01T14:27:29+03:00,,2026-04-01T14:27:29+03:00,,,,0,2026-04-01T13:56:21+03:00
trip_update_AUTO3-08-1-260323-ab-1240,AUTO3-08-1-260323-ab-1240,69526,Autobuss 3,,,,,,,0492,Pavasara gatve,56.93297,24.20106,2026-04-01T13:56:17+03:00,,2026-04-01T13:56:17+03:00,,,,0,2026-04-01T13:56:21+03:00
trip_update_AUTO3-08-1-260323-ba-1410,AUTO3-08-1-260323-ba-1410,69526,Autobuss 3,,,,,,,1602,Katlakalna iela,56.93027,24.19908,2026-04-01T14:14:00+03:00,,2026-04-01T14:14:00+03:00,,,,0,2026-04-01T13:56:21+03:00
trip_update_AUTO3-08-1-260323-ba-1410,AUTO3-08-1-260323-ba-1410,69526,Autobuss 3,,,,,,,0493,Pavasara gatve,56.93406,24.20199,2026-04-01T14:16:00+03:00,,2026-04-01T14:16:00+03:00,,,,0,2026-04-01T13:56:21+03:00
trip_update_AUTO3-08-1-260323-ba-1410,AUTO3-08-1-260323-ba-1410,69526,Autobuss 3,,,,,,,0393,Rudens iela,56.93727,24.20334,2026-04-01T14:17:00+03:00,,2026-04-01T14:17:00+03:00,,,,0,2026-04-01T13:56:21+03:00
trip_update_AUTO3-08-1-260323-ba-1410,AUTO3-08-1-260323-ba-1410,69526,Autobuss 3,,,,,,,5141,Ilūkstes iela,56.9481,24.1943,2026-04-01T14:22:00+03:00,,2026-04-01T14:22:00+03:00,,,,0,2026-04-01T13:56:21+03:00
trip_update_AUTO3-08-1-260323-ba-1410,AUTO3-08-1-260323-ba-1410,69526,Autobuss 3,,,,,,,0098,Daugavas stadions,56.95332,24.15537,2026-04-01T14:28:00+03:00,,2026-04-01T14:28:00+03:00,,,,0,2026-04-01T13:56:21+03:00
trip_update_AUTO3-08-1-260323-ba-1410,AUTO3-08-1-260323-ba-1410,69526,Autobuss 3,,,,,,,0145,Ģertrūdes iela,56.95676,24.12194,2026-04-01T14:41:00+03:00,,2026-04-01T14:41:00+03:00,,,,0,2026-04-01T13:56:21+03:00
trip_update_AUTO3-08-1-260323-ba-1410,AUTO3-08-1-260323-ba-1410,69526,Autobuss 3,,,,,,,0075,Centrālā stacija,56.94847,24.11772,2026-04-01T14:47:00+03:00,,2026-04-01T14:47:00+03:00,,,,0,2026-04-01T13:56:21+03:00
trip_update_AUTO3-08-1-260323-ba-1410,AUTO3-08-1-260323-ba-1410,69526,Autobuss 3,,,,,,,1025,13.janvāra iela,56.94562,24.11349,2026-04-01T14:49:00+03:00,,2026-04-01T14:49:00+03:00,,,,0,2026-04-01T13:56:21+03:00
trip_update_AUTO3-08-1-260323-ba-1410,AUTO3-08-1-260323-ba-1410,69526,Autobuss 3,,,,,,,5186,Nacionālā bibliotēka,56.94183,24.09516,2026-04-01T14:53:00+03:00,,2026-04-01T14:53:00+03:00,,,,0,2026-04-01T13:56:21+03:00
trip_update_AUTO3-09-1-260323-ba-1400,AUTO3-09-1-260323-ba-1400,69406,Autobuss 3,,,,,,,1602,Katlakalna iela,56.93027,24.19908,2026-04-01T13:57:14+03:00,,2026-04-01T13:57:14+03:00,,,,0,2026-04-01T13:56:21+03:00
trip_update_AUTO3-09-1-260323-ba-1400,AUTO3-09-1-260323-ba-1400,69406,Autobuss 3,,,,,,,0493,Pavasara gatve,56.93406,24.20199,2026-04-01T13:59:14+03:00,,2026-04-01T13:59:14+03:00,,,,0,2026-04-01T13:56:21+03:00
trip_update_AUTO3-09-1-260323-ba-1400,AUTO3-09-1-260323-ba-1400,69406,Autobuss 3,,,,,,,0393,Rudens iela,56.93727,24.20334,2026-04-01T14:00:14+03:00,,2026-04-01T14:00:14+03:00,,,,0,2026-04-01T13:56:21+03:00
trip_update_AUTO3-09-1-260323-ba-1400,AUTO3-09-1-260323-ba-1400,69406,Autobuss 3,,,,,,,5141,Ilūkstes iela,56.9481,24.1943,2026-04-01T14:05:14+03:00,,2026-04-01T14:05:14+03:00,,,,0,2026-04-01T13:56:21+03:00
trip_update_AUTO3-09-1-260323-ba-1400,AUTO3-09-1-260323-ba-1400,69406,Autobuss 3,,,,,,,0098,Daugavas stadions,56.95332,24.15537,2026-04-01T14:11:14+03:00,,2026-04-01T14:11:14+03:00,,,,0,2026-04-01T13:56:21+03:00
trip_update_AUTO3-09-1-260323-ba-1400,AUTO3-09-1-260323-ba-1400,69406,Autobuss 3,,,,,,,0145,Ģertrūdes iela,56.95676,24.12194,2026-04-01T14:24:14+03:00,,2026-04-01T14:24:14+03:00,,,,0,2026-04-01T13:56:21+03:00
trip_update_AUTO3-09-1-260323-ba-1400,AUTO3-09-1-260323-ba-1400,69406,Autobuss 3,,,,,,,0075,Centrālā stacija,56.94847,24.11772,2026-04-01T14:30:14+03:00,,2026-04-01T14:30:14+03:00,,,,0,2026-04-01T13:56:21+03:00
trip_update_AUTO3-09-1-260323-ba-1400,AUTO3-09-1-260323-ba-1400,69406,Autobuss 3,,,,,,,1025,13.janvāra iela,56.94562,24.11349,2026-04-01T14:32:14+03:00,,2026-04-01T14:32:14+03:00,,,,0,2026-04-01T13:56:21+03:00
trip_update_AUTO3-09-1-260323-ba-1400,AUTO3-09-1-260323-ba-1400,69406,Autobuss 3,,,,,,,5186,Nacionālā bibliotēka,56.94183,24.09516,2026-04-01T14:36:14+03:00,,2026-04-01T14:36:14+03:00,,,,0,2026-04-01T13:56:21+03:00
trip_update_AUTO3-11-1-260323-ab-1250,AUTO3-11-1-260323-ab-1250,69646,Autobuss 3,,,,,,,0196,Brāļu Kaudzīšu iela,56.94045,24.1966,2026-04-01T13:57:14+03:00,,2026-04-01T13:57:14+03:00,,,,0,2026-04-01T13:56:21+03:00
trip_update_AUTO3-11-1-260323-ba-1420,AUTO3-11-1-260323-ba-1420,69646,Autobuss 3,,,,,,,1602,Katlakalna iela,56.93027,24.19908,2026-04-01T14:23:00+03:00,,2026-04-01T14:23:00+03:00,,,,0,2026-04-01T13:56:21+03:00
trip_update_AUTO3-11-1-260323-ba-1420,AUTO3-11-1-260323-ba-1420,69646,Autobuss 3,,,,,,,0493,Pavasara gatve,56.93406,24.20199,2026-04-01T14:25:00+03:00,,2026-04-01T14:25:00+03:00,,,,0,2026-04-01T13:56:21+03:00
trip_update_AUTO3-11-1-260323-ba-1420,AUTO3-11-1-260323-ba-1420,69646,Autobuss 3,,,,,,,0393,Rudens iela,56.93727,24.20334,2026-04-01T14:26:00+03:00,,2026-04-01T14:26:00+03:00,,,,0,2026-04-01T13:56:21+03:00
trip_update_AUTO3-11-1-260323-ba-1420,AUTO3-11-1-260323-ba-1420,69646,Autobuss 3,,,,,,,5141,Ilūkstes iela,56.9481,24.1943,2026-04-01T14:31:00+03:00,,2026-04-01T14:31:00+03:00,,,,0,2026-04-01T13:56:21+03:00
trip_update_AUTO3-11-1-260323-ba-1420,AUTO3-11-1-260323-ba-1420,69646,Autobuss 3,,,,,,,0098,Daugavas stadions,56.95332,24.15537,2026-04-01T14:37:00+03:00,,2026-04-01T14:37:00+03:00,,,,0,2026-04-01T13:56:21+03:00
trip_update_AUTO3-11-1-260323-ba-1420,AUTO3-11-1-260323-ba-1420,69646,Autobuss 3,,,,,,,0145,Ģertrūdes iela,56.95676,24.12194,2026-04-01T14:50:00+03:00,,2026-04-01T14:50:00+03:00,,,,0,2026-04-01T13:56:21+03:00
trip_update_AUTO3-11-1-260323-ba-1420,AUTO3-11-1-260323-ba-1420,69646,Autobuss 3,,,,,,,0075,Centrālā stacija,56.94847,24.11772,2026-04-01T14:56:00+03:00,,2026-04-01T14:56:00+03:00,,,,0,2026-04-01T13:56:21+03:00
trip_update_AUTO3-12-1-260323-ab-1300,AUTO3-12-1-260323-ab-1300,78911,Autobuss 3,,,,,,,5292,A.Čaka iela,56.96317,24.15087,2026-04-01T13:56:09+03:00,,2026-04-01T13:56:09+03:00,,,,0,2026-04-01T13:56:21+03:00
trip_update_AUTO3-12-1-260323-ab-1300,AUTO3-12-1-260323-ab-1300,78911,Autobuss 3,,,,,,,0479,Sesku iela,56.94719,24.19604,2026-04-01T14:07:09+03:00,,2026-04-01T14:07:09+03:00,,,,0,2026-04-01T13:56:21+03:00
trip_update_AUTO3-12-1-260323-ba-1430,AUTO3-12-1-260323-ba-1430,78911,Autobuss 3,,,,,,,1602,Katlakalna iela,56.93027,24.19908,2026-04-01T14:32:00+03:00,,2026-04-01T14:32:00+03:00,,,,0,2026-04-01T13:56:21+03:00
trip_update_AUTO3-12-1-260323-ba-1430,AUTO3-12-1-260323-ba-1430,78911,Autobuss 3,,,,,,,0493,Pavasara gatve,56.93406,24.20199,2026-04-01T14:34:00+03:00,,2026-04-01T14:34:00+03:00,,,,0,2026-04-01T13:56:21+03:00
trip_update_AUTO3-12-1-260323-ba-1430,AUTO3-12-1-260323-ba-1430,78911,Autobuss 3,,,,,,,0393,Rudens iela,56.93727,24.20334,2026-04-01T14:35:00+03:00,,2026-04-01T14:35:00+03:00,,,,0,2026-04-01T13:56:21+03:00
trip_update_AUTO3-12-1-260323-ba-1430,AUTO3-12-1-260323-ba-1430,78911,Autobuss 3,,,,,,,5141,Ilūkstes iela,56.9481,24.1943,2026-04-01T14:40:00+03:00,,2026-04-01T14:40:00+03:00,,,,0,2026-04-01T13:56:21+03:00
trip_update_AUTO3-12-1-260323-ba-1430,AUTO3-12-1-260323-ba-1430,78911,Autobuss 3,,,,,,,0098,Daugavas stadions,56.95332,24.15537,2026-04-01T14:46:00+03:00,,2026-04-01T14:46:00+03:00,,,,0,2026-04-01T13:56:21+03:00
trip_update_AUTO3-17-1-260323-ab-1320,AUTO3-17-1-260323-ab-1320,68847,Autobuss 3,,,,,,,7987,Ģertrūdes iela,56.95663,24.12204,2026-04-01T13:57:56+03:00,,2026-04-01T13:57:56+03:00,,,,0,2026-04-01T13:56:21+03:00
trip_update_AUTO3-17-1-260323-ab-1320,AUTO3-17-1-260323-ab-1320,68847,Autobuss 3,,,,,,,2021,Matīsa iela,56.96,24.13012,2026-04-01T13:59:47+03:00,,2026-04-01T13:59:47+03:00,,,,0,2026-04-01T13:56:21+03:00
trip_update_AUTO3-17-1-260323-ab-1320,AUTO3-17-1-260323-ab-1320,68847,Autobuss 3,,,,,,,0479,Sesku iela,56.94719,24.19604,2026-04-01T14:17:56+03:00,,2026-04-01T14:17:56+03:00,,,,0,2026-04-01T13:56:21+03:00
trip_update_AUTO3-17-1-260323-ba-1440,AUTO3-17-1-260323-ba-1440,68847,Autobuss 3,,,,,,,1602,Katlakalna iela,56.93027,24.19908,2026-04-01T14:41:00+03:00,,2026-04-01T14:41:00+03:00,,,,0,2026-04-01T13:56:21+03:00
trip_update_AUTO3-17-1-260323-ba-1440,AUTO3-17-1-260323-ba-1440,68847,Autobuss 3,,,,,,,0493,Pavasara gatve,56.93406,24.20199,2026-04-01T14:43:00+03:00,,2026-04-01T14:43:00+03:00,,,,0,2026-04-01T13:56:21+03:00
trip_update_AUTO3-17-1-260323-ba-1440,AUTO3-17-1-260323-ba-1440,68847,Autobuss 3,,,,,,,0393,Rudens iela,56.93727,24.20334,2026-04-01T14:44:00+03:00,,2026-04-01T14:44:00+03:00,,,,0,2026-04-01T13:56:21+03:00
trip_update_AUTO3-17-1-260323-ba-1440,AUTO3-17-1-260323-ba-1440,68847,Autobuss 3,,,,,,,5141,Ilūkstes iela,56.9481,24.1943,2026-04-01T14:49:00+03:00,,2026-04-01T14:49:00+03:00,,,,0,2026-04-01T13:56:21+03:00
trip_update_AUTO3-17-1-260323-ba-1440,AUTO3-17-1-260323-ba-1440,68847,Autobuss 3,,,,,,,0098,Daugavas stadions,56.95332,24.15537,2026-04-01T14:55:00+03:00,,2026-04-01T14:55:00+03:00,,,,0,2026-04-01T13:56:21+03:00
trip_update_AUTO3-18-1-260323-ab-1330,AUTO3-18-1-260323-ab-1330,78735,Autobuss 3,,,,,,,0640,Kliņģeru iela,56.95293,24.0703,2026-04-01T13:55:54+03:00,,2026-04-01T13:55:54+03:00,,,,0,2026-04-01T13:56:21+03:00
trip_update_AUTO3-18-1-260323-ab-1330,AUTO3-18-1-260323-ab-1330,78735,Autobuss 3,,,,,,,5185,Nacionālā bibliotēka,56.94244,24.09702,2026-04-01T14:01:54+03:00,,2026-04-01T14:01:54+03:00,,,,0,2026-04-01T13:56:21+03:00
trip_update_AUTO3-18-1-260323-ab-1330,AUTO3-18-1-260323-ab-1330,78735,Autobuss 3,,,,,,,1033a,Merķeļa iela,56.94859,24.11984,2026-04-01T14:07:54+03:00,,2026-04-01T14:07:54+03:00,,,,0,2026-04-01T13:56:21+03:00
trip_update_AUTO3-18-1-260323-ab-1330,AUTO3-18-1-260323-ab-1330,78735,Autobuss 3,,,,,,,2021,Matīsa iela,56.96,24.13012,2026-04-01T14:13:45+03:00,,2026-04-01T14:13:45+03:00,,,,0,2026-04-01T13:56:21+03:00
trip_update_AUTO3-18-1-260323-ab-1330,AUTO3-18-1-260323-ab-1330,78735,Autobuss 3,,,,,,,0479,Sesku iela,56.94719,24.19604,2026-04-01T14:31:54+03:00,,2026-04-01T14:31:54+03:00,,,,0,2026-04-01T13:56:21+03:00
trip_update_AUTO3-18-1-260323-ba-1450,AUTO3-18-1-260323-ba-1450,78735,Autobuss 3,,,,,,,1602,Katlakalna iela,56.93027,24.19908,2026-04-01T14:51:00+03:00,,2026-04-01T14:51:00+03:00,,,,0,2026-04-01T13:56:21+03:00
trip_update_AUTO3-18-1-260323-ba-1450,AUTO3-18-1-260323-ba-1450,78735,Autobuss 3,,,,,,,0493,Pavasara gatve,56.93406,24.20199,2026-04-01T14:53:00+03:00,,2026-04-01T14:53:00+03:00,,,,0,2026-04-01T13:56:21+03:00
trip_update_AUTO3-18-1-260323-ba-1450,AUTO3-18-1-260323-ba-1450,78735,Autobuss 3,,,,,,,0393,Rudens iela,56.93727,24.20334,2026-04-01T14:54:00+03:00,,2026-04-01T14:54:00+03:00,,,,0,2026-04-01T13:56:21+03:00
trip_update_AUTO3-20-1-260323-ab-1350,AUTO3-20-1-260323-ab-1350,79099,Autobuss 3,,,,,,,8050,Bolderāja,57.03339,24.04856,2026-04-01T13:56:03+03:00,,2026-04-01T13:56:03+03:00,,,,0,2026-04-01T13:56:21+03:00
trip_update_AUTO3-20-1-260323-ab-1350,AUTO3-20-1-260323-ab-1350,79099,Autobuss 3,,,,,,,5185,Nacionālā bibliotēka,56.94244,24.09702,2026-04-01T14:20:03+03:00,,2026-04-01T14:20:03+03:00,,,,0,2026-04-01T13:56:21+03:00
trip_update_AUTO3-20-1-260323-ab-1350,AUTO3-20-1-260323-ab-1350,79099,Autobuss 3,,,,,,,1033a,Merķeļa iela,56.94859,24.11984,2026-04-01T14:26:03+03:00,,2026-04-01T14:26:03+03:00,,,,0,2026-04-01T13:56:21+03:00
trip_update_AUTO3-20-1-260323-ab-1350,AUTO3-20-1-260323-ab-1350,79099,Autobuss 3,,,,,,,2021,Matīsa iela,56.96,24.13012,2026-04-01T14:31:54+03:00,,2026-04-01T14:31:54+03:00,,,,0,2026-04-01T13:56:21+03:00
trip_update_AUTO3-20-1-260323-ab-1350,AUTO3-20-1-260323-ab-1350,79099,Autobuss 3,,,,,,,0479,Sesku iela,56.94719,24.19604,2026-04-01T14:50:03+03:00,,2026-04-01T14:50:03+03:00,,,,0,2026-04-01T13:56:21+03:00
trip_update_AUTO3-21-1-260323-ab-1340,AUTO3-21-1-260323-ab-1340,68858,Autobuss 3,,,,,,,1141,Pagrieziens uz Voleriem,56.98923,24.08215,2026-04-01T13:56:24+03:00,,2026-04-01T13:56:24+03:00,,,,0,2026-04-01T13:56:21+03:00
trip_update_AUTO3-21-1-260323-ab-1340,AUTO3-21-1-260323-ab-1340,68858,Autobuss 3,,,,,,,5185,Nacionālā bibliotēka,56.94244,24.09702,2026-04-01T14:11:24+03:00,,2026-04-01T14:11:24+03:00,,,,0,2026-04-01T13:56:21+03:00
trip_update_AUTO3-21-1-260323-ab-1340,AUTO3-21-1-260323-ab-1340,68858,Autobuss 3,,,,,,,1033a,Merķeļa iela,56.94859,24.11984,2026-04-01T14:17:24+03:00,,2026-04-01T14:17:24+03:00,,,,0,2026-04-01T13:56:21+03:00
trip_update_AUTO3-21-1-260323-ab-1340,AUTO3-21-1-260323-ab-1340,68858,Autobuss 3,,,,,,,2021,Matīsa iela,56.96,24.13012,2026-04-01T14:23:15+03:00,,2026-04-01T14:23:15+03:00,,,,0,2026-04-01T13:56:21+03:00
trip_update_AUTO3-21-1-260323-ab-1340,AUTO3-21-1-260323-ab-1340,68858,Autobuss 3,,,,,,,0479,Sesku iela,56.94719,24.19604,2026-04-01T14:41:24+03:00,,2026-04-01T14:41:24+03:00,,,,0,2026-04-01T13:56:21+03:00
trip_update_AUTO3-22-1-260323-ab-1400,AUTO3-22-1-260323-ab-1400,69635,Autobuss 3,,,,,,,1162,Daugavgrīvas D/P,57.03581,24.01737,2026-04-01T13:59:00+03:00,,2026-04-01T13:59:00+03:00,,,,0,2026-04-01T13:56:21+03:00
trip_update_AUTO3-22-1-260323-ab-1400,AUTO3-22-1-260323-ab-1400,69635,Autobuss 3,,,,,,,5185,Nacionālā bibliotēka,56.94244,24.09702,2026-04-01T14:31:00+03:00,,2026-04-01T14:31:00+03:00,,,,0,2026-04-01T13:56:21+03:00
trip_update_AUTO3-22-1-260323-ab-1400,AUTO3-22-1-260323-ab-1400,69635,Autobuss 3,,,,,,,1033a,Merķeļa iela,56.94859,24.11984,2026-04-01T14:37:00+03:00,,2026-04-01T14:37:00+03:00,,,,0,2026-04-01T13:56:21+03:00
trip_update_AUTO3-22-1-260323-ab-1400,AUTO3-22-1-260323-ab-1400,69635,Autobuss 3,,,,,,,2021,Matīsa iela,56.96,24.13012,2026-04-01T14:42:51+03:00,,2026-04-01T14:42:51+03:00,,,,0,2026-04-01T13:56:21+03:00
trip_update_AUTO3-25-1-260323-ba-1410,AUTO3-25-1-260323-ba-1410,78692,Autobuss 3,,,,,,,1602,Katlakalna iela,56.93027,24.19908,2026-04-01T14:14:44+03:00,,2026-04-01T14:14:44+03:00,,,,0,2026-04-01T13:56:21+03:00
trip_update_AUTO3-25-1-260323-ba-1410,AUTO3-25-1-260323-ba-1410,78692,Autobuss 3,,,,,,,0493,Pavasara gatve,56.93406,24.20199,2026-04-01T14:16:44+03:00,,2026-04-01T14:16:44+03:00,,,,0,2026-04-01T13:56:21+03:00
trip_update_AUTO3-25-1-260323-ba-1410,AUTO3-25-1-260323-ba-1410,78692,Autobuss 3,,,,,,,0393,Rudens iela,56.93727,24.20334,2026-04-01T14:17:44+03:00,,2026-04-01T14:17:44+03:00,,,,0,2026-04-01T13:56:21+03:00
trip_update_AUTO3-25-1-260323-ba-1410,AUTO3-25-1-260323-ba-1410,78692,Autobuss 3,,,,,,,5141,Ilūkstes iela,56.9481,24.1943,2026-04-01T14:22:44+03:00,,2026-04-01T14:22:44+03:00,,,,0,2026-04-01T13:56:21+03:00
trip_update_AUTO3-25-1-260323-ba-1410,AUTO3-25-1-260323-ba-1410,78692,Autobuss 3,,,,,,,0098,Daugavas stadions,56.95332,24.15537,2026-04-01T14:28:44+03:00,,2026-04-01T14:28:44+03:00,,,,0,2026-04-01T13:56:21+03:00
trip_update_AUTO3-25-1-260323-ba-1410,AUTO3-25-1-260323-ba-1410,78692,Autobuss 3,,,,,,,0145,Ģertrūdes iela,56.95676,24.12194,2026-04-01T14:41:44+03:00,,2026-04-01T14:41:44+03:00,,,,0,2026-04-01T13:56:21+03:00
trip_update_AUTO3-25-1-260323-ba-1410,AUTO3-25-1-260323-ba-1410,78692,Autobuss 3,,,,,,,0075,Centrālā stacija,56.94847,24.11772,2026-04-01T14:47:44+03:00,,2026-04-01T14:47:44+03:00,,,,0,2026-04-01T13:56:21+03:00
trip_update_AUTO3-25-1-260323-ba-1410,AUTO3-25-1-260323-ba-1410,78692,Autobuss 3,,,,,,,1025,13.janvāra iela,56.94562,24.11349,2026-04-01T14:49:44+03:00,,2026-04-01T14:49:44+03:00,,,,0,2026-04-01T13:56:21+03:00
trip_update_AUTO3-25-1-260323-ba-1410,AUTO3-25-1-260323-ba-1410,78692,Autobuss 3,,,,,,,5186,Nacionālā bibliotēka,56.94183,24.09516,2026-04-01T14:53:44+03:00,,2026-04-01T14:53:44+03:00,,,,0,2026-04-01T13:56:21+03:00
trip_update_AUTO3-26-1-260323-ab-1410,AUTO3-26-1-260323-ab-1410,69559,Autobuss 3,,,,,,,1162,Daugavgrīvas D/P,57.03581,24.01737,2026-04-01T14:07:00+03:00,,2026-04-01T14:07:00+03:00,,,,0,2026-04-01T13:56:21+03:00
trip_update_AUTO3-26-1-260323-ab-1410,AUTO3-26-1-260323-ab-1410,69559,Autobuss 3,,,,,,,5185,Nacionālā bibliotēka,56.94244,24.09702,2026-04-01T14:39:00+03:00,,2026-04-01T14:39:00+03:00,,,,0,2026-04-01T13:56:21+03:00
